"bldg","y","defects","poor","race.x","floor","dist","borough","numunits","stories","race.y","personrm","housewgt","sequenceno","under6","cd","unitflr2","regext","totincom2","subsidy","housing","poverty","povertyx2","extwin4_2","extflr5_2","intcrack2","inthole2","intpeel_cat","intleak2","duration","board2","struct","old","help","rodent2","foreign","dilap","black_Mean","board2_Mean","foreign_Mean","help_Mean","hispanic_Mean","old_Mean","poverty_Mean","povertyx2_Mean","pubhous_Mean","regext_Mean","struct_Mean","dilap_Mean","ownhous_Mean","duration_Mean","extwin4_2_Mean","extflr5_2_Mean","intcrack2_Mean","inthole2_Mean","intleak2_Mean","vacrate"
7581,0,1,3,2,3,46,4,11,5,2,0.5,213.21749,118078,1,46,3,1,66000,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,1,4,4,3,46,4,8,2,4,0.75,163.66464,971879,1,46,3,NA,26120,0,2,0,1,0,0,0,0,0,1,10,0,1,0,1,0,1,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,1,4,4,3,46,4,8,2,2,0.2,195.30713,953004,1,46,4,NA,16080,1,2,0,1,0,0,0,0,0,0,17,0,1,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,1,4,4,3,46,4,8,2,4,0.67,213.21749,149530,1,46,4,NA,16000,NA,2,0,1,0,0,NA,NA,NA,NA,2,0,NA,0,NA,NA,NA,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,1,4,4,3,46,4,8,2,1,0.25,213.21749,541971,1,46,4,0,15240,0,2,0,1,0,0,1,0,2,0,23,0,0,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,0,5,2,4,46,4,8,2,4,0.75,163.66464,971879,1,46,3,NA,26120,0,2,0,1,0,0,0,0,0,1,10,0,1,0,1,0,1,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,0,5,2,4,46,4,8,2,2,0.2,195.30713,953004,1,46,4,NA,16080,1,2,0,1,0,0,0,0,0,0,17,0,1,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,0,5,2,4,46,4,8,2,4,0.67,213.21749,149530,1,46,4,NA,16000,NA,2,0,1,0,0,NA,NA,NA,NA,2,0,NA,0,NA,NA,NA,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,0,5,2,4,46,4,8,2,1,0.25,213.21749,541971,1,46,4,0,15240,0,2,0,1,0,0,1,0,2,0,23,0,0,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,4,4,1,4,46,4,8,2,4,0.75,163.66464,971879,1,46,3,NA,26120,0,2,0,1,0,0,0,0,0,1,10,0,1,0,1,0,1,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,4,4,1,4,46,4,8,2,2,0.2,195.30713,953004,1,46,4,NA,16080,1,2,0,1,0,0,0,0,0,0,17,0,1,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,4,4,1,4,46,4,8,2,4,0.67,213.21749,149530,1,46,4,NA,16000,NA,2,0,1,0,0,NA,NA,NA,NA,2,0,NA,0,NA,NA,NA,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,0,4,4,1,4,46,4,8,2,1,0.25,213.21749,541971,1,46,4,0,15240,0,2,0,1,0,0,1,0,2,0,23,0,0,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,NA,1.66666666666667,4.33333333333333,4,4,46,4,8,2,4,0.75,163.66464,971879,1,46,3,NA,26120,0,2,0,1,0,0,0,0,0,1,10,0,1,0,1,0,1,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,NA,1.66666666666667,4.33333333333333,4,4,46,4,8,2,2,0.2,195.30713,953004,1,46,4,NA,16080,1,2,0,1,0,0,0,0,0,0,17,0,1,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,NA,1.66666666666667,4.33333333333333,4,4,46,4,8,2,4,0.67,213.21749,149530,1,46,4,NA,16000,NA,2,0,1,0,0,NA,NA,NA,NA,2,0,NA,0,NA,NA,NA,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7589,NA,1.66666666666667,4.33333333333333,4,4,46,4,8,2,1,0.25,213.21749,541971,1,46,4,0,15240,0,2,0,1,0,0,1,0,2,0,23,0,0,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7593,0,1,2,1,3,46,4,3,2,1,1,185.38993,588270,1,46,3,1,58550,0,4,0,0,0,0,0,0,0,0,5,0,1,1,1,0,1,1,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7596,0,4.01181102362205,2,1,2,46,4,3,1,1,0.4,185.38993,8978,1,46,2,1,50000,0,4,0,0,0,NA,0,0,2,1,25,0,0,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7598,0,0,3,1,2,46,4,4,1,1,0.6,185.38993,751312,1,46,2,1,85930,1,4,0,0,0,0,0,0,0,0,35,0,1,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7603,0,0,3,1,6,46,4,11,5,1,0.25,213.21749,799041,1,46,6,0,51004,0,2,0,0,0,0,0,0,0,0,41,0,1,0,1,0,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7607,1,1,7,2,3,46,4,7,2,2,0.5,225.86541,172757,1,46,3,1,4584,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7612,NA,0,3.04918032786885,1,7,46,4,12,5,1,1,163.66464,804847,1,46,7,NA,50000,NA,2,0,0,0,0,NA,NA,NA,NA,1,0,NA,0,NA,NA,NA,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7612,NA,0,3.04918032786885,1,7,46,4,12,5,1,1,225.86541,555071,1,46,7,1,5200,NA,2,1,1,0,0,0,0,0,0,2,0,1,0,NA,1,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7612,1,0,5.04918032786885,1,7,46,4,12,5,1,1,163.66464,804847,1,46,7,NA,50000,NA,2,0,0,0,0,NA,NA,NA,NA,1,0,NA,0,NA,NA,NA,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7612,1,0,5.04918032786885,1,7,46,4,12,5,1,1,225.86541,555071,1,46,7,1,5200,NA,2,1,1,0,0,0,0,0,0,2,0,1,0,NA,1,0,0,0.21,0.03,0.52,0.86,0.12,0.34,0.12,0.3,0.04,0.39,0.86,0.03,0.49,13.59,0.01,0.01,0.02,0,0.16,0.04
7624,0,0,2.07339449541284,4,3,47,4,1,1,4,0.8,152.05493,634459,1,47,3,0,32000,NA,3,0,1,0,0,0,0,0,0,3,0,1,1,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7631,1,1,1.07339449541284,1,2,47,4,1,1,1,0.75,163.31618,763121,1,47,2,0,60687,NA,3,0,0,0,0,0,0,0,0,4,0,1,0,1,1,0,1,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7643,0,1,1.07339449541284,1,2,47,4,1,1,1,0.33,259.89731,668322,1,47,2,0,27200,NA,3,0,0,0,0,0,0,0,0,32,0,0,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7654,0,0,1,2,2,47,4,1,1,2,0.6,259.89731,740548,1,47,2,0,51200,NA,3,0,0,0,0,0,0,0,0,20,0,1,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7654,0,0,1,2,2,47,4,1,1,5,1,163.31618,664327,1,47,3,0,35000,0,4,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7654,0,0,2,5,3,47,4,1,1,2,0.6,259.89731,740548,1,47,2,0,51200,NA,3,0,0,0,0,0,0,0,0,20,0,1,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7654,0,0,2,5,3,47,4,1,1,5,1,163.31618,664327,1,47,3,0,35000,0,4,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7660,1,3,2,2,2,47,4,3,1,2,0.5,197.29797,795196,1,47,2,0,70000,0,4,0,0,0,1,0,1,0,0,3,0,1,1,0,1,1,1,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7660,1,3,2,2,2,47,4,3,1,4,1.25,230.69194,493859,2,47,3,0,20000,0,4,1,1,0,1,1,0,0,0,2,0,1,1,1,1,1,1,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7660,1,3,4,4,3,47,4,3,1,2,0.5,197.29797,795196,1,47,2,0,70000,0,4,0,0,0,1,0,1,0,0,3,0,1,1,0,1,1,1,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7660,1,3,4,4,3,47,4,3,1,4,1.25,230.69194,493859,2,47,3,0,20000,0,4,1,1,0,1,1,0,0,0,2,0,1,1,1,1,1,1,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7661,1,1,3.07339449541284,5,2,47,4,5,2,5,0.75,230.69194,711448,1,47,2,0,31000,NA,4,0,1,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7664,0,0,2.07339449541284,1,2,47,4,1,1,1,0.17,253.26855,160416,1,47,2,0,9600,NA,3,0,1,0,0,0,0,0,0,44,0,1,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7668,0,0,1.07339449541284,3,2,47,4,1,1,3,1,163.31618,722892,1,47,2,0,91000,NA,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7669,0,0,3,4,2,47,4,3,1,4,0.67,268.77971,873072,1,47,2,0,33800,0,4,0,1,0,0,0,0,0,0,3,0,1,1,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7671,0,1,1.07339449541284,5,2,47,4,5,1,5,1,152.05493,781811,2,47,2,0,74800,NA,3,0,0,0,0,0,0,0,0,6,0,0,1,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7735,NA,2.44574614747116,4.07339449541284,4,3,47,4,6,2,4,0.67,230.49962,305546,1,47,3,NA,24000,NA,4,0,1,1,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,NA,1,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,0,0,3,1,2,47,4,11,5,1,1,157.85104,567311,1,47,2,0,35000,0,2,0,0,0,0,0,NA,0,0,16,0,1,0,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,0,0,3,1,2,47,4,11,5,1,0.2,176.36872,319619,1,47,2,1,32000,0,2,0,0,0,0,0,0,0,0,26,0,1,0,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,0,0,3,1,2,47,4,11,5,1,0.67,228.09456,310233,1,47,2,0,32000,0,2,0,0,0,0,0,0,0,0,7,0,1,0,1,1,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,0,0,3,1,2,47,4,11,5,1,0.75,163.31618,189051,1,47,2,1,68000,NA,3,0,0,0,0,0,0,0,0,19,0,1,0,1,1,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,1,0,1,1,2,47,4,11,5,1,1,157.85104,567311,1,47,2,0,35000,0,2,0,0,0,0,0,NA,0,0,16,0,1,0,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,1,0,1,1,2,47,4,11,5,1,0.2,176.36872,319619,1,47,2,1,32000,0,2,0,0,0,0,0,0,0,0,26,0,1,0,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,1,0,1,1,2,47,4,11,5,1,0.67,228.09456,310233,1,47,2,0,32000,0,2,0,0,0,0,0,0,0,0,7,0,1,0,1,1,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,1,0,1,1,2,47,4,11,5,1,0.75,163.31618,189051,1,47,2,1,68000,NA,3,0,0,0,0,0,0,0,0,19,0,1,0,1,1,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,1,0,3,1,2,47,4,11,5,1,1,157.85104,567311,1,47,2,0,35000,0,2,0,0,0,0,0,NA,0,0,16,0,1,0,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,1,0,3,1,2,47,4,11,5,1,0.2,176.36872,319619,1,47,2,1,32000,0,2,0,0,0,0,0,0,0,0,26,0,1,0,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,1,0,3,1,2,47,4,11,5,1,0.67,228.09456,310233,1,47,2,0,32000,0,2,0,0,0,0,0,0,0,0,7,0,1,0,1,1,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,1,0,3,1,2,47,4,11,5,1,0.75,163.31618,189051,1,47,2,1,68000,NA,3,0,0,0,0,0,0,0,0,19,0,1,0,1,1,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,0,0,3,1,2,47,4,11,5,1,1,157.85104,567311,1,47,2,0,35000,0,2,0,0,0,0,0,NA,0,0,16,0,1,0,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,0,0,3,1,2,47,4,11,5,1,0.2,176.36872,319619,1,47,2,1,32000,0,2,0,0,0,0,0,0,0,0,26,0,1,0,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,0,0,3,1,2,47,4,11,5,1,0.67,228.09456,310233,1,47,2,0,32000,0,2,0,0,0,0,0,0,0,0,7,0,1,0,1,1,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7742,0,0,3,1,2,47,4,11,5,1,0.75,163.31618,189051,1,47,2,1,68000,NA,3,0,0,0,0,0,0,0,0,19,0,1,0,1,1,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7743,1,8,2,5,2,47,4,6,2,5,1.67,197.29797,969212,2,47,2,0,67300,0,4,0,0,0,1,1,1,2,1,5,0,0,1,0,1,1,1,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,4,4,47,4,10,3,3,0.33,176.36872,505447,1,47,4,0,43000,0,2,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,4,4,47,4,10,3,1,0.33,157.85104,876464,1,47,4,0,30000,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,4,4,47,4,10,3,4,1.33,157.85104,564758,2,47,4,0,95000,0,2,0,0,0,0,0,0,1,0,10,0,1,1,0,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,4,4,47,4,10,3,5,1,211.06383,925547,1,47,4,0,43500,0,2,0,0,0,0,0,0,0,1,5,0,1,1,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,5,4,47,4,10,3,3,0.33,176.36872,505447,1,47,4,0,43000,0,2,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,5,4,47,4,10,3,1,0.33,157.85104,876464,1,47,4,0,30000,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,5,4,47,4,10,3,4,1.33,157.85104,564758,2,47,4,0,95000,0,2,0,0,0,0,0,0,1,0,10,0,1,1,0,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,5,4,47,4,10,3,5,1,211.06383,925547,1,47,4,0,43500,0,2,0,0,0,0,0,0,0,1,5,0,1,1,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,3,4,47,4,10,3,3,0.33,176.36872,505447,1,47,4,0,43000,0,2,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,3,4,47,4,10,3,1,0.33,157.85104,876464,1,47,4,0,30000,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,3,4,47,4,10,3,4,1.33,157.85104,564758,2,47,4,0,95000,0,2,0,0,0,0,0,0,1,0,10,0,1,1,0,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,3,4,47,4,10,3,5,1,211.06383,925547,1,47,4,0,43500,0,2,0,0,0,0,0,0,0,1,5,0,1,1,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,1,4,47,4,10,3,3,0.33,176.36872,505447,1,47,4,0,43000,0,2,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,1,4,47,4,10,3,1,0.33,157.85104,876464,1,47,4,0,30000,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,1,4,47,4,10,3,4,1.33,157.85104,564758,2,47,4,0,95000,0,2,0,0,0,0,0,0,1,0,10,0,1,1,0,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7745,0,1,3,1,4,47,4,10,3,5,1,211.06383,925547,1,47,4,0,43500,0,2,0,0,0,0,0,0,0,1,5,0,1,1,1,0,1,0,0.1,0.11,0.6,0.89,0.31,0.78,0.13,0.33,0,0.26,0.78,0.05,0.42,9.91,0.02,0.02,0.04,0.02,0.09,0.05
7774,0,0,2.01587301587302,1,2,48,4,6,1,1,0.17,142.20769,815190,1,48,2,0,12000,NA,3,0,1,0,0,0,0,0,0,45,0,1,0,1,0,0,0,0.16,0.09,0.5,0.89,0.19,0.65,0.1,0.31,0,0.19,0.88,0.01,0.64,13.35,0.01,0.01,0.04,0.01,0.05,0.04
7786,0,1,1.01587301587302,3,2,48,4,1,2,3,0.67,200.82289,734850,2,48,2,0,146000,NA,3,0,0,0,0,0,0,0,0,26,0,0,1,1,0,0,0,0.16,0.09,0.5,0.89,0.19,0.65,0.1,0.31,0,0.19,0.88,0.01,0.64,13.35,0.01,0.01,0.04,0.01,0.05,0.04
7811,0,1,1,5,3,48,4,4,1,5,1.33,244.09759,168627,2,48,3,0,60000,NA,3,0,0,0,0,0,NA,0,0,5,0,0,1,1,0,1,0,0.16,0.09,0.5,0.89,0.19,0.65,0.1,0.31,0,0.19,0.88,0.01,0.64,13.35,0.01,0.01,0.04,0.01,0.05,0.04
7811,0,1,1,5,3,48,4,4,1,5,0.67,227.16823,626980,1,48,3,NA,18000,0,4,0,1,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0.16,0.09,0.5,0.89,0.19,0.65,0.1,0.31,0,0.19,0.88,0.01,0.64,13.35,0.01,0.01,0.04,0.01,0.05,0.04
7811,0,0,3,5,3,48,4,4,1,5,1.33,244.09759,168627,2,48,3,0,60000,NA,3,0,0,0,0,0,NA,0,0,5,0,0,1,1,0,1,0,0.16,0.09,0.5,0.89,0.19,0.65,0.1,0.31,0,0.19,0.88,0.01,0.64,13.35,0.01,0.01,0.04,0.01,0.05,0.04
7811,0,0,3,5,3,48,4,4,1,5,0.67,227.16823,626980,1,48,3,NA,18000,0,4,0,1,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0.16,0.09,0.5,0.89,0.19,0.65,0.1,0.31,0,0.19,0.88,0.01,0.64,13.35,0.01,0.01,0.04,0.01,0.05,0.04
7818,0,0,2,5,3,48,4,4,2,5,0.33,230.69194,116686,1,48,3,0,20000,0,4,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0.16,0.09,0.5,0.89,0.19,0.65,0.1,0.31,0,0.19,0.88,0.01,0.64,13.35,0.01,0.01,0.04,0.01,0.05,0.04
7828,0,0,3,1,2,48,4,1,1,1,0.33,142.20769,691747,1,48,3,1,71796,0,4,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0.16,0.09,0.5,0.89,0.19,0.65,0.1,0.31,0,0.19,0.88,0.01,0.64,13.35,0.01,0.01,0.04,0.01,0.05,0.04
