ano,temperatura,pH,milho,sacarose,boa
2019,56.4,7.61,BRS3046,77.83,0
2019,56.5,7.03,BRS3046,68.08,0
2019,58.4,7.42,BRS3046,69.7,0
2019,67.8,7.55,Comum,11.37,1
2019,55.9,7.36,Comum,14.7,1
2019,57.7,7.63,BRS3046,68.94,0
2019,55.6,7.82,Comum,11.06,1
2019,61.7,7.93,Comum,7.65,1
2019,57.7,7.11,BRS3046,78.39,0
2019,58,7.92,BRS3046,74.09,0
2019,63.8,7.15,Comum,6.18,1
2019,59.3,7.55,BRS3046,66.5,0
2019,65.7,7.81,BRS3046,64.78,0
2019,58.2,7.68,BRS3046,74.24,0
2019,58.1,7.22,BRS3046,76.61,0
2019,56.4,7.38,BRS3046,72.06,0
2019,62,7.83,Comum,11.09,1
2019,60.1,7.37,BRS3046,73.71,0
2019,62.2,7.53,BRS3046,76.07,0
2019,60.2,7.48,BRS3046,80.35,0
2019,52.9,7.18,BRS3046,69.11,0
2019,59.1,7.12,BRS3046,72.84,0
2019,60.1,7.78,BRS3046,66.45,0
2019,65.8,7.2,BRS3046,75.13,0
2019,60.9,7.27,BRS3046,78.77,0
2019,64.7,7.39,BRS3046,65.28,0
2019,61.4,7.92,BRS3046,68.72,0
2019,55.5,7.11,Comum,76.06,0
2019,61.6,7.56,Comum,13.3,1
2019,55.2,7.9,BRS3046,72.9,0
2019,65.7,7.65,BRS3046,64.28,0
2019,61.2,7.5,BRS3046,73.21,0
2019,62.1,7.34,BRS3046,81.37,0
2019,52.2,7.24,BRS3046,67.29,0
2019,60.7,7.93,Comum,10.44,1
2019,51.8,7.84,BRS3046,61.76,0
2019,58.6,7.57,BRS3046,63.17,0
2019,54.7,7.9,BRS3046,62.75,0
2019,58.6,7.05,BRS3046,70.7,0
2019,62.6,7.45,BRS3046,67.01,0
2020,54.9,7.2,BRS3046,62.66,0
2020,53,7.14,BRS3046,66.65,0
2020,61.5,7.81,BRS3046,64.7,0
2020,64.6,7.32,BRS3046,59.82,0
2020,57.6,7.69,BRS3046,13.54,1
2020,59.4,7.51,Comum,7.59,1
2020,63.2,7.03,BRS3046,79.59,0
2020,55.6,7.61,BRS3046,77.36,0
2020,58.5,7.38,Comum,11.24,1
2020,60.8,7.43,BRS3046,66.85,0
2020,63,7.8,BRS3046,74.29,0
2020,63.6,7.35,BRS3046,65.47,0
2020,62.4,7.34,BRS3046,64.05,0
2020,60.5,7.66,BRS3046,76.01,0
2020,61,7.92,Comum,9.07,1
2020,53,7.03,BRS3046,67.9,0
2020,60.8,7.16,BRS3046,63.98,0
2020,63.6,7.35,BRS3046,58.39,0
2020,53.8,7.28,BRS3046,69.88,0
2020,59.5,7.45,BRS3046,69.04,0
2020,60.2,7.72,Comum,9.32,1
2020,54,7.61,BRS3046,57.7,0
2020,55.5,7.15,BRS3046,69.27,0
2020,61.3,7,Comum,11.36,1
2020,63,7.33,Comum,59.74,0
2020,56.6,7.09,BRS3046,78.29,0
2020,62,7.96,BRS3046,52.13,0
2020,60.1,7.9,BRS3046,69.68,0
2020,59.4,7.18,BRS3046,73.79,0
2020,59.2,7.04,Comum,8.16,1
2020,61.2,7.27,BRS3046,76.03,0
2020,62.2,7.23,BRS3046,80.05,0
2020,58.2,7.7,BRS3046,78.15,0
2020,61.6,7.45,Comum,70.81,0
2020,63.4,7.37,BRS3046,69.35,0
2020,63.1,7,Comum,10.69,1
2020,58.9,7.34,BRS3046,76.02,0
2020,58.2,7.93,Comum,7.85,1
2020,56.6,7.48,Comum,15.2,1
2020,60.8,7.83,BRS3046,79.37,0
2020,58.9,7.38,BRS3046,75.41,0
2020,59.2,7.39,BRS3046,68.69,0
2020,56.7,7.94,BRS3046,60.84,0
2020,59.2,7.73,BRS3046,72.37,0
2020,58.4,7.9,BRS3046,63.93,0
2020,60.5,7.35,Comum,84.66,0
2020,61.1,7.68,BRS3046,60.92,0
2020,69.6,7.16,BRS3046,71.64,0
2020,58.2,7.81,BRS3046,78.09,0
2020,47.3,7.73,BRS3046,9.12,1
2020,63.4,7.29,BRS3046,60.25,0
2020,47.9,7.57,Comum,11.84,1
2020,61.4,7.94,BRS3046,76.08,0
2020,55.9,7.9,BRS3046,64.54,0
2020,61.4,7.32,BRS3046,78.51,0
2020,59.4,8,Comum,6.04,1
2020,61.1,7.12,BRS3046,80.68,0
2020,61.7,7.21,BRS3046,71.17,0
2020,60,7.42,BRS3046,60.01,0
2020,60.9,7.41,Comum,10.9,1
2020,63.5,7.32,BRS3046,89.49,0
2020,58.4,7.22,BRS3046,79.67,0
2020,57.3,7.15,BRS3046,69.07,0
2020,62.3,7.85,BRS3046,70.46,0
2020,60.7,7.97,BRS3046,72.98,0
2020,60.6,7.6,BRS3046,69.53,0
2020,60.1,7.37,BRS3046,69.27,0
2020,68.9,7.53,BRS3046,68.22,0
2020,60.9,7.16,BRS3046,59.76,0
2020,57.8,7.74,BRS3046,77.21,0
2020,61.6,7.41,Comum,7.72,1
2020,55.2,7.95,BRS3046,68.47,0
2020,60.3,7.9,Comum,8.08,1
2020,57.5,7.09,Comum,9.07,1
2020,61.2,7.13,Comum,13.75,1
2020,61,7.55,BRS3046,74.28,0
2020,54.4,7.71,Comum,12.01,1
2020,61.9,7.31,Comum,6.84,1
2020,56.1,7.02,BRS3046,64.26,0
2020,61.5,7.7,BRS3046,61.29,0
2020,67.4,7.35,Comum,10.39,1
2020,59.3,7.98,BRS3046,55.63,0
2020,67.8,7.51,Comum,78.15,0
2020,57.5,7.4,Comum,9.65,1
2020,62,7.3,Comum,14.64,1
2020,57.1,7.78,BRS3046,57.29,0
2020,52.6,7.35,BRS3046,66.16,0
2020,55.3,7.88,BRS3046,67.8,0
2020,61.5,7.79,Comum,6.76,1
2020,57.7,7.42,BRS3046,57.41,0
2020,58.5,7.13,BRS3046,75.84,0
2020,61.8,7.62,BRS3046,67.89,0
2020,59.1,7.5,BRS3046,64.23,0
2020,55.8,7.71,BRS3046,71.32,0
2020,56.7,7.59,BRS3046,68.53,0
2020,56.3,7.64,BRS3046,76.93,0
2020,58.3,7.63,BRS3046,59.89,0
2020,61.6,7.14,Comum,10.9,1
2020,59.4,7.06,Comum,11.46,1
2020,54.8,7.11,BRS3046,80.46,0
2020,61.4,7.61,BRS3046,70.85,0
2020,62.7,7.92,BRS3046,74.67,0
2020,55.1,7.44,Comum,10.49,1
2020,58.4,7.73,Comum,11.14,1
2020,60,7.97,Comum,9.5,1
2020,56.9,7.65,BRS3046,69.18,0
2020,60.3,7.73,Comum,8.76,1
2020,60,7.66,BRS3046,66.09,0
2020,60.6,7.46,BRS3046,71.02,0
2020,55.6,7.94,BRS3046,75.15,0
2020,57.5,7.25,Comum,6.9,1
2020,63.2,7.93,BRS3046,71.11,0
2020,52.1,7.79,Comum,7.5,1
2020,62.1,7.98,Comum,14.03,1
2020,55.1,7.17,Comum,12.87,1
2020,53.1,7.46,Comum,10.3,1
2020,67,7.25,BRS3046,65.68,0
2020,48.9,7.64,Comum,13.13,1
2020,54.9,7.57,BRS3046,74.27,0
2020,62,7.62,BRS3046,67.22,0
2020,63,7.57,BRS3046,69.03,0
2020,62.3,7.69,BRS3046,69.94,0
2020,60.8,7.96,BRS3046,65.93,0
2020,59.6,7.61,BRS3046,60.7,0
2020,59.6,7.83,BRS3046,62.73,0
2020,59.8,7.76,Comum,11.18,1
2020,56.4,7.46,BRS3046,72.35,0
2020,60.4,7.36,BRS3046,64.27,0
2020,63.5,7.7,BRS3046,67.35,0
2020,59.4,7.99,Comum,11.42,1
2020,61.1,7.48,BRS3046,60.2,0
2020,67.9,7.99,Comum,11.79,1
2020,66.7,7.36,BRS3046,64.46,0
2020,60.7,7.53,Comum,7.69,1
2021,62.2,7.1,BRS3046,57.91,0
2021,61.1,7.38,BRS3046,83.58,0
2021,57,7.18,BRS3046,63.77,0
2021,63.8,7.94,BRS3046,69.28,0
2021,55.7,7.31,BRS3046,63.9,0
2021,60.6,7.84,BRS3046,77.87,0
2021,59.9,7.37,BRS3046,73.14,0
2021,58.7,7.42,Comum,9.85,1
2021,60.5,7.71,BRS3046,80.16,0
2021,59.5,7.89,BRS3046,70.94,0
2021,56.8,7.34,BRS3046,58.12,0
2021,68.3,7.9,BRS3046,55.72,0
2021,62.5,7.47,BRS3046,63.78,0
2021,57.2,7.8,BRS3046,70.66,0
2021,63.4,7.82,BRS3046,60.92,0
2021,62.4,7.24,Comum,77.75,0
2021,63.1,7.64,BRS3046,65.74,0
2021,61,7.86,BRS3046,72.27,0
2021,62.4,7.45,BRS3046,58.49,0
2021,57.2,7.33,Comum,10.06,1
2021,60.4,7.42,Comum,12.06,1
2021,63.5,7.24,BRS3046,60.25,0
2021,61.1,7.62,Comum,5.72,1
2021,63.9,7.67,BRS3046,11.71,1
2021,59,7.01,BRS3046,65.84,0
2021,54.7,7.33,BRS3046,64.82,0
2021,55.6,7.24,Comum,13.58,1
2021,62.3,7.5,Comum,9.11,1
2021,59.1,7.68,BRS3046,65.21,0
2021,66,7.7,Comum,9.58,1
2021,59.2,7.62,BRS3046,66.56,0
2021,63.7,7.69,BRS3046,64.26,0
2021,56.6,7.16,BRS3046,68.89,0
2021,61,7.48,Comum,9.9,1
2021,56.4,7.89,Comum,8.41,1
2021,63.2,7.79,BRS3046,67.16,0
2021,59.4,7.58,Comum,10.41,1
2021,54.1,7.36,Comum,9.06,1
2021,60.1,7.2,BRS3046,67.8,0
2021,67.2,7.81,Comum,6.28,1
2021,55.5,7.06,BRS3046,72.94,0
2021,60.4,7.83,Comum,10.03,1
2021,63.8,7.72,Comum,10.69,1
2021,60.9,7.72,Comum,9.4,1
2021,64.7,7.34,BRS3046,61.92,0
2021,62.1,7.36,BRS3046,71.57,0
2021,62.8,7.72,BRS3046,80.05,0
2021,69.4,7.64,BRS3046,74.36,0
2021,58.4,7.61,BRS3046,66.89,0
2021,62.6,7.96,Comum,8.28,1
2021,57.4,7.11,BRS3046,80.16,0
2021,58.4,7.82,BRS3046,64.91,0
2021,62.7,7.01,Comum,7.94,1
2021,68.7,7.93,Comum,13.12,1
2021,57,7.18,BRS3046,69.07,0
2021,51.1,7.24,BRS3046,75.51,0
2021,59.8,7.9,BRS3046,65.12,0
2021,66.2,7.92,BRS3046,68.02,0
2021,58.5,7.7,BRS3046,66.21,0
2021,55.2,7.25,BRS3046,79.48,0
2021,54.3,7.6,BRS3046,66.87,0
2021,60,7.44,BRS3046,63.14,0
2021,60.8,7.72,BRS3046,63.02,0
2021,62.1,7.32,BRS3046,76.58,0
2021,62.4,7.88,BRS3046,64.15,0
2021,59,7.33,BRS3046,66.65,0
2021,51.2,7.09,BRS3046,73.3,0
2021,56.6,7.41,Comum,9.28,1
2021,56.2,7.74,BRS3046,6.81,1
2021,57.2,7.07,BRS3046,67.73,0
2021,60.1,7.85,BRS3046,68.2,0
2021,54.8,7.98,BRS3046,57.78,0
2021,60.9,7.81,Comum,10.43,1
2021,63.3,7.61,BRS3046,76.98,0
2021,59.5,7.34,BRS3046,70.61,0
2021,61.6,7.66,Comum,7.17,1
2021,60.4,7.22,BRS3046,62.5,0
2021,66.7,7.17,BRS3046,66.1,0
2021,61.1,7.6,Comum,11.58,1
2021,56.1,7.31,BRS3046,60.13,0
2021,54.4,7.46,BRS3046,62.23,0
2021,60.9,7.05,Comum,9.37,1
2021,57,7.96,BRS3046,65.25,0
2021,50,7.56,BRS3046,63.88,0
2021,59.6,7.34,BRS3046,7.81,1
2021,57.1,7.59,BRS3046,72.65,0
2021,67.1,7.39,Comum,8.99,1
2021,60.7,7.95,Comum,15.11,1
2021,64.3,7.84,Comum,6.31,1
2021,65.4,7.14,BRS3046,73.35,0
2021,43.9,7.14,BRS3046,64.33,0
2021,62.8,7.44,BRS3046,74.33,0
2021,73.3,8,BRS3046,66.27,0
2021,55.6,7.53,Comum,9.25,1
2021,64,7.96,Comum,10.09,1
2021,57.5,7.14,Comum,10.87,1
2021,59.2,7.1,BRS3046,66.73,0
2021,57.6,7.3,Comum,8.83,1
2021,54.6,7.59,Comum,8.5,1
2021,52.8,7.65,BRS3046,75.34,0
2021,61.9,7.22,BRS3046,75.63,0
2021,65.4,7.6,BRS3046,74.47,0
2021,59.7,7.8,BRS3046,63.71,0
2021,58.6,7.44,Comum,9.36,1
2021,58.6,7.93,BRS3046,63.07,0
2021,59.2,7.61,BRS3046,73.06,0
2021,62.2,7.68,BRS3046,84.43,0
2021,59.3,7.51,Comum,7.13,1
2021,60.3,7.14,BRS3046,86.81,0
2021,58.2,7.84,BRS3046,10.77,1
2021,59.6,7.17,BRS3046,59.41,0
2021,61.4,7.65,BRS3046,74.96,0
2021,63.6,7.79,BRS3046,71.61,0
2021,55,7.28,Comum,12.65,1
2021,55.9,7.14,BRS3046,80.8,0
2021,63.2,7.64,BRS3046,66.15,0
2021,57.6,7.21,Comum,8.52,1
2021,53.3,7.42,BRS3046,69.92,0
2021,61.9,7.91,BRS3046,72.33,0
2021,66.2,7.48,BRS3046,61.38,0
2021,59.3,7.36,BRS3046,70.95,0
2021,65,7.64,BRS3046,74.42,0
2021,62.3,7.66,BRS3046,79.07,0
2021,63,7.82,BRS3046,72.52,0
2021,53.5,7.37,BRS3046,78.14,0
2021,60.4,7.84,Comum,6.56,1
2021,54.6,7.23,BRS3046,63.39,0
2021,58.4,7.43,Comum,10.24,1
2021,60.6,7.15,BRS3046,72.88,0
2021,60.3,7.2,BRS3046,59.59,0
2021,55.7,7.21,BRS3046,9.97,1
2021,62.6,7.16,Comum,9.15,1
2021,66.4,7.66,BRS3046,69.79,0
2021,58.2,7.5,BRS3046,67.63,0
2021,61,7.77,BRS3046,70.69,0
2021,55.5,7.27,BRS3046,70.29,0
2021,55.2,7.68,BRS3046,87.93,0
2021,61.9,7.77,BRS3046,86.16,0
2021,72.8,7.4,BRS3046,66.21,0
2021,59.7,7.66,BRS3046,68.65,0
2021,55,7.53,Comum,7.76,1
2021,59,7.16,Comum,9.49,1
2021,61.9,7.18,Comum,17.89,1
2021,63.3,7.52,BRS3046,68.49,0
2021,53,7.15,BRS3046,60.14,0
2021,56,7.97,BRS3046,71.58,0
2021,64.9,7.9,BRS3046,65.78,0
2021,58.7,7.44,Comum,10.38,1
2021,64.2,7.36,BRS3046,64.13,0
2021,59.9,7.63,BRS3046,66.35,0
2021,61.2,7.16,BRS3046,71.09,0
2021,62.4,7.05,BRS3046,63.27,0
2022,59.2,7.87,Comum,10.36,1
2022,56.6,7.92,BRS3046,64.73,0
2022,66.7,7.76,Comum,9.37,1
2022,61.4,7.84,BRS3046,78.97,0
2022,54.8,7.89,Comum,10.79,1
2022,71.5,7.04,Comum,68.34,0
2022,54.3,7.65,BRS3046,63.63,0
2022,58.1,7.27,Comum,75.18,0
2022,55,7.71,BRS3046,76.61,0
2022,52.2,7.22,Comum,7.68,1
2022,55.6,7.96,BRS3046,77.76,0
2022,56.5,7.29,BRS3046,58.56,0
2022,63.1,7.38,BRS3046,75.28,0
2022,58.2,7.28,Comum,10.2,1
2022,62,7.83,BRS3046,67.92,0
2022,54.3,7.06,BRS3046,75.66,0
2022,61.5,7,Comum,9.62,1
2022,60.4,7.4,Comum,8.4,1
2022,60.6,7.02,BRS3046,65.34,0
2022,55.6,7.97,Comum,12.75,1
2022,59.2,7.39,BRS3046,66.14,0
2022,61.4,7.76,BRS3046,59.14,0
2022,57,7.18,Comum,9.79,1
2022,62.6,7.38,BRS3046,73.7,0
2022,58.3,7.8,BRS3046,66.37,0
2022,61.1,7.73,Comum,14,1
2022,69.2,7.23,BRS3046,61.02,0
2022,63.4,8,BRS3046,75.99,0
2022,52.3,7.82,Comum,9.24,1
2022,60.6,7.05,Comum,8.49,1
2022,62.1,7.99,BRS3046,68.31,0
2022,56.7,7.72,BRS3046,66.27,0
2022,56.4,7.2,BRS3046,73.86,0
2022,67.5,7.94,BRS3046,62.8,0
2022,60.1,7.49,BRS3046,68.36,0
2022,50.6,7.03,BRS3046,83.61,0
2022,52.7,7.15,Comum,8.96,1
2022,58.6,7.23,Comum,13.47,1
2022,56.5,7.47,BRS3046,74.88,0
2022,55.5,7.26,Comum,7.9,1
2022,57.4,7.34,BRS3046,59.28,0
2022,67.6,7.28,BRS3046,76.26,0
2022,54,7.57,Comum,10.46,1
2022,66.2,7.61,BRS3046,70.11,0
2022,56.8,7.51,Comum,9.25,1
2022,61.2,7.01,BRS3046,83.16,0
2022,62.7,7.55,Comum,10.68,1
2022,64.4,7.58,BRS3046,64.95,0
2022,68,7.04,BRS3046,74.53,0
2022,57.1,7.3,BRS3046,68.85,0
2022,53.3,7.09,BRS3046,68.4,0
2022,56.6,7.46,Comum,13.66,1
2022,60.5,7.49,BRS3046,61.78,0
2022,61.5,7.01,BRS3046,81.85,0
2022,64.7,7.7,BRS3046,62.07,0
2022,57.5,7.1,BRS3046,62.91,0
2022,64.7,7.51,Comum,8.41,1
2022,63.2,7.51,Comum,7.07,1
2022,55.4,7.09,BRS3046,63.99,0
2022,59.1,7.49,Comum,7.89,1
2022,56.9,7.25,Comum,71.53,0
2022,62.2,7.35,Comum,7.76,1
2022,55.6,7.96,BRS3046,69.18,0
2022,66.7,7.24,BRS3046,66.98,0
2022,59.4,7.74,BRS3046,68.06,0
2022,55.1,7.46,Comum,9.29,1
2022,60,7.21,Comum,11.77,1
2022,63.1,7.11,Comum,67.45,0
2022,61.7,7.73,BRS3046,86.04,0
2022,65.4,7.56,BRS3046,74.67,0
2022,65.5,7.86,BRS3046,65.46,0
2022,60.2,7.06,BRS3046,79.44,0
2022,59.2,7.11,BRS3046,59.36,0
2022,67.3,7.63,Comum,11.46,1
2022,58,7.02,BRS3046,68.55,0
2022,64.9,7.44,BRS3046,66.84,0
2022,56.4,7.82,Comum,9.87,1
2022,55.9,7.45,BRS3046,68.53,0
2022,67.9,7.92,BRS3046,77.44,0
2022,57.9,7.65,Comum,8.26,1
2022,63.9,7.77,BRS3046,67.02,0
2022,57.5,7.02,Comum,10.1,1
2022,66,7.52,BRS3046,63.24,0
2022,62.7,7.91,BRS3046,79.4,0
2022,65.4,7.31,BRS3046,76.58,0
2022,57.7,7.99,BRS3046,69.64,0
2022,60.3,7.65,BRS3046,85.03,0
2022,62.1,7.98,BRS3046,72.66,0
2022,61.9,7.35,BRS3046,71.37,0
2022,57.3,7.29,Comum,12.97,1
2022,60,7.46,BRS3046,65.07,0
2022,53.5,7.8,BRS3046,80.6,0
2022,55.7,7.62,BRS3046,63.99,0
2022,51.6,7.7,BRS3046,82.49,0
2022,60.2,7.21,BRS3046,67.1,0
2022,53.3,7.85,BRS3046,66.27,0
2022,49.4,7.79,BRS3046,67.05,0
2022,58.6,7.24,BRS3046,81.33,0
2022,64,7.63,BRS3046,68.51,0
2022,60.6,7.67,BRS3046,63.84,0
2022,61.4,7.22,BRS3046,70.44,0
2022,60.6,7.41,Comum,8.54,1
2022,58,7.28,BRS3046,64.32,0
2022,52.8,7.36,BRS3046,74.94,0
2022,56.6,7.48,BRS3046,70.53,0
2022,62.8,7.61,Comum,8.51,1
2022,62.5,7.83,Comum,8.67,1
2022,63.5,7.77,BRS3046,70.29,0
2022,63.3,7.18,BRS3046,67.42,0
2022,56.1,7.97,BRS3046,73.73,0
2022,51.3,7.02,Comum,8.02,1
2022,63.1,7.89,BRS3046,81.5,0
2022,63.7,7.26,BRS3046,81.91,0
2022,55.3,7.82,BRS3046,67.79,0
2022,59.1,7.16,Comum,10.77,1
2022,59.1,7.17,Comum,9.26,1
2022,56.4,7.46,Comum,12.46,1
2022,64.8,7.96,BRS3046,68.66,0
2022,60.7,7.45,BRS3046,66.66,0
2022,52.3,7.43,BRS3046,66.98,0
2022,62.6,7.01,Comum,8.04,1
2022,60.3,7.27,BRS3046,81.53,0
2022,64.9,7.41,Comum,9.36,1
2022,61.5,7.77,BRS3046,71.23,0
2022,64.7,7.22,Comum,14.04,1
2022,55.2,7.34,BRS3046,69.06,0
2022,61.9,7.03,Comum,10.31,1
2022,63.7,7.01,BRS3046,59.86,0
2022,64.5,7.78,Comum,74.53,0
2022,48.8,7.06,BRS3046,64.17,0
2023,54.6,7.6,BRS3046,62.18,0
2023,63.6,7.83,Comum,11.74,1
2023,64.7,7.06,BRS3046,62.09,0
2023,68.6,7.4,BRS3046,70,0
2023,54.4,7.85,BRS3046,77.26,0
2023,63.2,7.89,BRS3046,65.27,0
2023,59.3,7.91,BRS3046,68.43,0
2023,67.2,7.23,BRS3046,72.59,0
2023,59,7.15,BRS3046,69.72,0
2023,60,7.85,BRS3046,67.64,0
2023,59.4,7.69,BRS3046,79.07,0
2023,55.7,7.67,BRS3046,71.52,0
2023,66.3,7.85,BRS3046,59.85,0
2023,54.4,7.64,BRS3046,66.69,0
2023,58.8,7.45,BRS3046,72.2,0
2023,62.2,7,BRS3046,59.67,0
2023,59.9,7.63,BRS3046,77.27,0
2023,61.6,7.16,Comum,8.58,1
2023,52.9,7.2,BRS3046,71.99,0
2023,59.7,7.9,Comum,8.94,1
2023,59,7.36,BRS3046,60.86,0
2023,62.6,7.42,BRS3046,81.8,0
2023,59,7.73,BRS3046,62.08,0
2023,62.3,7.68,BRS3046,66.87,0
2023,56.3,7.93,BRS3046,79.49,0
2023,62,7.09,Comum,7.75,1
2023,53.3,7.96,Comum,11.12,1
2023,50.1,7.48,BRS3046,74.63,0
2023,57.3,7.16,BRS3046,82.84,0
2023,64.7,7.95,Comum,9.68,1
2023,63.4,7.74,BRS3046,73.2,0
2023,66.3,7.54,Comum,8.67,1
2023,64.6,7.51,BRS3046,71.49,0
2023,64.1,7.49,BRS3046,70.34,0
2023,61.7,7.66,Comum,7.3,1
2023,65.1,7.54,BRS3046,75.39,0
2023,57.5,7.91,BRS3046,74.36,0
2023,52.7,7.19,BRS3046,67.74,0
2023,56.3,7.17,Comum,7.43,1
2023,57.8,7.74,BRS3046,66.4,0
2023,53.4,7.44,BRS3046,7.88,1
2023,69.4,7.38,Comum,11.73,1
2023,53,7.69,BRS3046,71.26,0
2023,60.2,7.38,BRS3046,77.12,0
2023,66.2,7.66,Comum,8.65,1
2023,60.9,7.5,Comum,7.88,1
2023,58.3,7.89,BRS3046,78.18,0
2023,48.7,7.74,BRS3046,64.34,0
2023,56.9,7.48,BRS3046,62.67,0
2023,61.1,7.53,BRS3046,65.62,0
2023,64.6,7.54,Comum,12.58,1
2023,60.3,7.69,Comum,8.89,1
2023,55.7,7.71,BRS3046,60.62,0
2023,50.7,7.02,BRS3046,70.57,0
2023,61.5,7.7,BRS3046,60.05,0
2023,60.4,7.1,BRS3046,60.23,0
2023,57.4,7.56,Comum,10.64,1
2023,62.3,7.36,Comum,10.83,1
2023,58,7.47,BRS3046,75.87,0
2023,63.5,7.74,Comum,8.79,1
2023,59,7.65,BRS3046,84.65,0
2023,55.8,7.89,Comum,10.7,1
2023,69.2,7.14,BRS3046,63.93,0
2023,60.8,7.16,BRS3046,82.56,0
2023,51.6,7.79,BRS3046,69.03,0
2023,62.7,7.67,Comum,9.63,1
2023,54,7.31,BRS3046,71.39,0
2023,65.6,7.13,BRS3046,63.55,0
2023,67.4,7.46,BRS3046,67.64,0
2023,57.6,7.15,Comum,13.13,1
2023,63.7,7.72,Comum,10.06,1
2023,53.1,7.19,Comum,8.87,1
2023,64.5,7.15,Comum,68.03,0
2023,57.3,7.63,BRS3046,65.98,0
2023,65.1,7.36,Comum,68.84,0
2023,57,7.07,BRS3046,62.08,0
2023,58.1,7.69,BRS3046,65.12,0
2023,62.8,7.86,BRS3046,90.37,0
2023,60.3,7.9,BRS3046,66.24,0
2023,62.8,7.41,Comum,71.7,0
2023,64.4,7.56,BRS3046,72.43,0
2023,63.9,7.71,Comum,10.01,1
2023,66.4,7.86,Comum,10.77,1
2023,58.4,7.23,Comum,7.14,1
2023,58.7,7.6,Comum,8.41,1
2023,59.3,8,BRS3046,70.69,0
2023,55.8,7.9,Comum,10.37,1
2023,58.6,7.99,Comum,9.45,1
2023,59.1,7.54,BRS3046,73.96,0
2023,67.7,7.88,Comum,10.01,1
2023,63.8,7.83,BRS3046,64.86,0
2023,57.9,7.41,BRS3046,60.31,0
2023,59.8,7.57,BRS3046,73.32,0
2023,64.8,7.64,BRS3046,63.19,0
2023,59.3,7.39,BRS3046,67.61,0
2023,57.4,7.74,BRS3046,83.36,0
2023,55.9,7.41,BRS3046,84.53,0
2023,58,7.67,BRS3046,66.12,0
2023,56.2,7.38,BRS3046,63.4,0
2023,63.9,7.36,Comum,77.75,0
2023,56.1,7.62,Comum,9.3,1
2023,67.5,7.65,Comum,10.9,1
2023,52.6,7.1,BRS3046,72.77,0
2023,56.6,7.54,BRS3046,65.74,0
2023,65.2,7.06,Comum,63.47,0
2023,56.5,7.74,BRS3046,70.02,0
2023,65.5,7.86,BRS3046,64.55,0
2023,60.6,7.81,BRS3046,58.77,0
2023,64.7,7.8,BRS3046,77.91,0
2023,61.8,7.43,BRS3046,75.59,0
2023,58.9,7.21,BRS3046,69.83,0
2023,56.1,7.45,Comum,7.92,1
2023,63,7.51,Comum,7.04,1
2023,57.5,7.17,BRS3046,63.36,0
2023,57.6,7.12,Comum,15.07,1
2023,60.5,7.42,Comum,10.7,1
2023,62.4,7.81,BRS3046,71.21,0
2023,55.1,7.95,Comum,8.76,1
2023,62.6,7.01,BRS3046,64.27,0
2023,53.2,7.62,Comum,13.34,1
2023,60.2,7.63,Comum,8.07,1
2023,52.6,7.07,BRS3046,66.6,0
2023,59,7.12,BRS3046,74.12,0
2023,61,7.93,BRS3046,74.86,0
2023,59,7.63,BRS3046,90.17,0
